122.5	TARGET-0036	OCR-00469	0.3	今系高超來越多的网红制作
127.5	TARGET-0037	OCR-00470	0.3	小书
127.5	TARGET-0037	OCR-00471	0.5	人类最强編导
127.5	TARGET-0037	OCR-00472	0.5	不要妄想用間早的方法获得
127.5	TARGET-0037	OCR-00473	0.3	1P号
127.5	TARGET-0037	OCR-00474	0.3	2.人 的
127.5	TARGET-0037	OCR-00475	0.3	肉容型/
127.5	TARGET-0037	OCR-00476	0.3	能j的茶么
127.5	TARGET-0037	OCR-00477	0.3	刚片新传。
127.5	TARGET-0037	OCR-00478	1	目的呢
130	TARGET-0038	OCR-00479	0.3	小红书
130	TARGET-0038	OCR-00480	0.5	人类最强编导
130	TARGET-0038	OCR-00481	0.3	不要妄想用问早的的
130	TARGET-0038	OCR-00482	0.3	1P型
130	TARGET-0038	OCR-00483	0.3	VS
130	TARGET-0038	OCR-00484	0.3	內容
130	TARGET-0038	OCR-00485	0.5	博王
130	TARGET-0038	OCR-00486	0.3	3.千K1P医化3
130	TARGET-0038	OCR-00487	0.3	适合臻人、音
130	TARGET-0038	OCR-00488	0.3	作品血見的
130	TARGET-0038	OCR-00489	0.3	以物份/果后應瓜极店，数非了还如了商过生圍物。S.
130	TARGET-0038	OCR-00490	0.3	能J的
130	TARGET-0038	OCR-00491	0.3	英上装b祝杂 VLoG
130	TARGET-0038	OCR-00492	0.3	同詳毹捉犒账昜凋樦的视烦呢
132.5	TARGET-0039	OCR-00493	0.3	小紅书
132.5	TARGET-0039	OCR-00494	1	人类最强编导
132.5	TARGET-0039	OCR-00495	0.3	不要妄想用尚宰的的
132.5	TARGET-0039	OCR-00496	0.3	人.維换性白旁
132.5	TARGET-0039	OCR-00497	0.5	1P型
132.5	TARGET-0039	OCR-00498	0.3	3.@
132.5	TARGET-0039	OCR-00499	0.3	适合素人、晋通
132.5	TARGET-0039	OCR-00500	0.3	作血目的
132.5	TARGET-0039	OCR-00501	0.3	人物（非的虚的极店，的班），达如入这是么调件.5都运
132.5	TARGET-0039	OCR-00502	0.3	能 J的茶L
135	TARGET-0040	OCR-00503	0.3	小红书
135	TARGET-0040	OCR-00504	0.5	人类最强編导
135	TARGET-0040	OCR-00505	0.5	要要想用简早的方法获得充量
135	TARGET-0040	OCR-00506	0.3	內容型
135	TARGET-0040	OCR-00507	0.3	飲IP 化
135	TARGET-0040	OCR-00508	0.3	2-重發圳送题，例意
135	TARGET-0040	OCR-00509	0.3	原期月.10摄
135	TARGET-0040	OCR-00510	0.3	适合素人、晋通人
135	TARGET-0040	OCR-00511	0.3	作品的目的
135	TARGET-0040	OCR-00512	0.3	双点
135	TARGET-0040	OCR-00513	0.3	頹片
135	TARGET-0040	OCR-00514	1	如果你想做自媒体
137.5	TARGET-0041	OCR-00515	0.3	小紅书
137.5	TARGET-0041	OCR-00516	0.5	人类最强編导
137.5	TARGET-0041	OCR-00517	0.5	不要
137.5	TARGET-0041	OCR-00518	0.3	菸得流量
137.5	TARGET-0041	OCR-00519	0.3	7.人你能打的
137.5	TARGET-0041	OCR-00520	0.3	3.千41P属经號
137.5	TARGET-0041	OCR-00521	0.3	公众 95/身5属的极）
137.5	TARGET-0041	OCR-00522	0.3	能的茶L
137.5	TARGET-0041	OCR-00523	1	那么今天就说到这里
139.5	TARGET-0042	OCR-00524	0.3	小红书
139.5	TARGET-0042	OCR-00525	0.5	人类最强編导
139.5	TARGET-0042	OCR-00526	0.3	不要要想
139.5	TARGET-0042	OCR-00527	0.3	流量
139.5	TARGET-0042	OCR-00528	0.3	你IP汤化.
139.5	TARGET-0042	OCR-00529	0.3	2.人 能 」
139.5	TARGET-0042	OCR-00530	0.3	3. 千419
139.5	TARGET-0042	OCR-00531	1	我们下期再见
0	TARGET-0043	OCR-00532	0.3	不要妄想用简早的
0	TARGET-0043	OCR-00533	0.3	210万+會37万
0	TARGET-0043	OCR-00534	0.3	） 3080
0	TARGET-0043	OCR-00535	0.3	10万+食62万
0	TARGET-0043	OCR-00536	0.3	7885 392.3万
0	TARGET-0043	OCR-00537	1	832.7万
0	TARGET-0043	OCR-00538	1	611.9万
0	TARGET-0043	OCR-00539	0.3	976.0万浏览
0	TARGET-0043	OCR-00540	0.3	Aku物
0	TARGET-0043	OCR-00541	0.5	开头展示教资
0	TARGET-0043	OCR-00542	0.5	2903.0万浏览
0	TARGET-0043	OCR-00543	0.5	101.8万
0	TARGET-0043	OCR-00544	0.5	1358.0万浏览
0	TARGET-0043	OCR-00545	0.5	入类最强编导
0	TARGET-0043	OCR-00546	0.3	小I节
10	TARGET-0044	OCR-00547	0.3	小紅书
10	TARGET-0044	OCR-00548	0.5	人类最强編导
10	TARGET-0044	OCR-00549	0.3	帶保流量
10	TARGET-0044	OCR-00550	0.3	2.人及能打致
10	TARGET-0044	OCR-00551	0.3	3.个A1P属任强
10	TARGET-0044	OCR-00552	0.3	今hcm/取5庭的林
10	TARGET-0044	OCR-00553	0.3	能了的茶L
10	TARGET-0044	OCR-00554	1	不是为了激化矛盾
20	TARGET-0045	OCR-00555	0.3	小紅书
20	TARGET-0045	OCR-00556	0.5	人类最强編导
20	TARGET-0045	OCR-00557	0.5	不要安想用
20	TARGET-0045	OCR-00558	0.3	人.糖辣性卢送）
20	TARGET-0045	OCR-00559	0.3	人及能打的
20	TARGET-0045	OCR-00560	0.3	（P型
20	TARGET-0045	OCR-00561	0.3	VS
20	TARGET-0045	OCR-00562	0.3	台所有
20	TARGET-0045	OCR-00563	0.3	4192能3
20	TARGET-0045	OCR-00564	0.3	回森求麻辣
20	TARGET-0045	OCR-00565	0.5	作品的目的
20	TARGET-0045	OCR-00566	0.3	同片深加保有视领！。
20	TARGET-0045	OCR-00567	0.5	什么祥的人可以成沩IP型博主呢
20	TARGET-0045	OCR-00568	0.3	双点
20	TARGET-0045	OCR-00569	0.3	「货
30	TARGET-0046	OCR-00570	0.3	小红书
30	TARGET-0046	OCR-00571	0.5	人类最强編导
30	TARGET-0046	OCR-00572	0.3	不要妄想用間早的的法森
30	TARGET-0046	OCR-00573	0.3	不.人百能打获
30	TARGET-0046	OCR-00574	0.3	肉容性
30	TARGET-0046	OCR-00575	0.3	3. 千人1P张
30	TARGET-0046	OCR-00576	0.3	4PZ能溺
30	TARGET-0046	OCR-00577	0.3	公有物/身出履的报店，数握？
30	TARGET-0046	OCR-00578	0.3	你品的
30	TARGET-0046	OCR-00579	0.3	周片张加
30	TARGET-0046	OCR-00580	0.3	芘如说手势舞啊
40	TARGET-0047	OCR-00581	0.3	小红书
40	TARGET-0047	OCR-00582	0.5	人类最强編导
40	TARGET-0047	OCR-00583	0.3	不呀妄想用简早的的法我
40	TARGET-0047	OCR-00584	0.3	1P型VS博
40	TARGET-0047	OCR-00585	0.3	2.人合能场
40	TARGET-0047	OCR-00586	0.3	內容型
40	TARGET-0047	OCR-00587	0.3	3. TA1Pr
40	TARGET-0047	OCR-00588	0.3	公众a物/取出履的极店，如址遊加
40	TARGET-0047	OCR-00589	0.3	竹品的目的
40	TARGET-0047	OCR-00590	0.3	同片辣如結奇視頻！
40	TARGET-0047	OCR-00591	0.3	双开货
40	TARGET-0047	OCR-00592	0.3	就是菌 这些短平快内容
50	TARGET-0048	OCR-00593	0.3	小红书
50	TARGET-0048	OCR-00594	0.5	人类最强編导
50	TARGET-0048	OCR-00595	0.3	不要喜想用何？的方法获得流
50	TARGET-0048	OCR-00596	0.3	19型v燉
50	TARGET-0048	OCR-00597	0.3	K饮IP發
50	TARGET-0048	OCR-00598	0.3	不.人及能打的
50	TARGET-0048	OCR-00599	0.3	2-重等机送
50	TARGET-0048	OCR-00600	0.3	3.941Pr
50	TARGET-0048	OCR-00601	0.3	這合
50	TARGET-0048	OCR-00602	0.3	今众人物的/身以5應的报店。数据）逃如）鱼化圓性。
50	TARGET-0048	OCR-00603	0.3	作品的目的
50	TARGET-0048	OCR-00604	0.3	能aJ的茶
50	TARGET-0048	OCR-00605	0.3	蒸点装疑VLDG福容
50	TARGET-0048	OCR-00606	0.3	周片张如保奇被頻 物
50	TARGET-0048	OCR-00607	0.3	f货
50	TARGET-0048	OCR-00608	0.3	插片
60	TARGET-0049	OCR-00609	0.3	小红书
60	TARGET-0049	OCR-00610	0.5	人类最强編导
60	TARGET-0049	OCR-00611	0.3	不要妄想用間早的 法
60	TARGET-0049	OCR-00612	0.3	人炬辣柱卢溶
60	TARGET-0049	OCR-00613	0.3	7.人及永护的
60	TARGET-0049	OCR-00614	0.3	1P型
60	TARGET-0049	OCR-00615	0.3	内容型
60	TARGET-0049	OCR-00616	0.5	VS
60	TARGET-0049	OCR-00617	0.3	博王
60	TARGET-0049	OCR-00618	0.3	3.创Y成
60	TARGET-0049	OCR-00619	0.3	䦉e际森米秘辣
60	TARGET-0049	OCR-00620	0.3	隨合素人
60	TARGET-0049	OCR-00621	0.3	作品的目的
60	TARGET-0049	OCR-00622	0.3	大装b祝 Vloc
60	TARGET-0049	OCR-00623	0.3	国片张加信奇视烫J心
60	TARGET-0049	OCR-00624	0.3	千货
60	TARGET-0049	OCR-00625	0.5	我本來写的是内容型博主
60	TARGET-0049	OCR-00626	0.3	衔片
70	TARGET-0050	OCR-00627	0.3	小书
70	TARGET-0050	OCR-00628	0.5	人类最强編导
70	TARGET-0050	OCR-00629	0.3	不要妄想用間早的的
70	TARGET-0050	OCR-00630	0.3	7.人婚能打的
70	TARGET-0050	OCR-00631	0.3	1P型
70	TARGET-0050	OCR-00632	0.5	VS
70	TARGET-0050	OCR-00633	0.3	内容型
70	TARGET-0050	OCR-00634	0.3	博王
70	TARGET-0050	OCR-00635	0.3	3.千41P1球
70	TARGET-0050	OCR-00636	0.3	4191205$
70	TARGET-0050	OCR-00637	0.3	金合素人、晋
70	TARGET-0050	OCR-00638	0.3	公ka物）
70	TARGET-0050	OCR-00639	0.3	那雇的极店，好据入迷好了商这4们
70	TARGET-0050	OCR-00640	0.5	作品的見的
70	TARGET-0050	OCR-00641	0.3	还真裝祝染VLDG下容
70	TARGET-0050	OCR-00642	0.3	周以张如信奇祝频JI 的指
70	TARGET-0050	OCR-00643	0.5	市坊糯求和平台喜好
70	TARGET-0050	OCR-00644	0.3	稻片
80	TARGET-0051	OCR-00645	0.3	小红书
80	TARGET-0051	OCR-00646	0.5	人类最强編导
80	TARGET-0051	OCR-00647	0.3	不要妄想用简里的方法获得就
80	TARGET-0051	OCR-00648	0.3	人福辣佳卢溶
80	TARGET-0051	OCR-00649	0.3	IP型
80	TARGET-0051	OCR-00650	0.3	KGA19
80	TARGET-0051	OCR-00651	0.3	VS
80	TARGET-0051	OCR-00652	0.3	肉容型
80	TARGET-0051	OCR-00653	0.3	2建等机。
80	TARGET-0051	OCR-00654	0.3	博王
80	TARGET-0051	OCR-00655	0.3	3.9A1Pr
80	TARGET-0051	OCR-00656	0.3	3.6
80	TARGET-0051	OCR-00657	0.3	419120$
80	TARGET-0051	OCR-00658	0.3	发0
90	TARGET-0052	OCR-00659	0.3	小紅书
90	TARGET-0052	OCR-00660	1	人类最强编导
90	TARGET-0052	OCR-00661	0.3	不要要想用
90	TARGET-0052	OCR-00662	0.3	始宅的方法获爆流量
90	TARGET-0052	OCR-00663	0.3	人短辣性卢）
90	TARGET-0052	OCR-00664	0.3	饮I夠化
90	TARGET-0052	OCR-00665	0.3	2.人沿能奶的
90	TARGET-0052	OCR-00666	0.3	3.千山1性球
90	TARGET-0052	OCR-00667	0.3	作品的
90	TARGET-0052	OCR-00668	0.3	这长，裝品祝凝VLDG
90	TARGET-0052	OCR-00669	0.3	茅观点型视频
100	TARGET-0053	OCR-00670	0.3	小红书
100	TARGET-0053	OCR-00671	1	人类最强编导
100	TARGET-0053	OCR-00672	0.5	不要妄
100	TARGET-0053	OCR-00673	0.3	652
100	TARGET-0053	OCR-00674	0.3	7、人冷能打的！
100	TARGET-0053	OCR-00675	0.3	Pvs關
100	TARGET-0053	OCR-00676	0.3	蔡业季和高考荸
110	TARGET-0054	OCR-00677	0.5	人类最强編导
110	TARGET-0054	OCR-00678	0.3	不要妄想用简早的的法，就
110	TARGET-0054	OCR-00679	0.3	1P型v5博
110	TARGET-0054	OCR-00680	0.3	2.人冷永奶袋
110	TARGET-0054	OCR-00681	0.3	內容型
110	TARGET-0054	OCR-00682	0.3	3. TA
110	TARGET-0054	OCR-00683	0.3	你品參
110	TARGET-0054	OCR-00684	1	就是你讲述你的故事
120	TARGET-0055	OCR-00685	0.3	小红书
120	TARGET-0055	OCR-00686	0.5	人类最强编导
120	TARGET-0055	OCR-00687	0.3	不要妄想用简单的方法获
120	TARGET-0055	OCR-00688	0.3	人短频性卢溶
120	TARGET-0055	OCR-00689	0.3	2.人8能打的
120	TARGET-0055	OCR-00690	0.3	（P型
120	TARGET-0055	OCR-00691	0.5	VS
120	TARGET-0055	OCR-00692	0.3	內容型
120	TARGET-0055	OCR-00693	0.5	博王
120	TARGET-0055	OCR-00694	0.3	23
120	TARGET-0055	OCR-00695	0.3	3.941P医性強
120	TARGET-0055	OCR-00696	0.3	4有
120	TARGET-0055	OCR-00697	0.3	3.创华成本
120	TARGET-0055	OCR-00698	0.3	道合素人、
120	TARGET-0055	OCR-00699	0.3	合众2物/果5履瓜极店，数非入遊加）.通三么圈44.5.z
120	TARGET-0055	OCR-00700	0.3	能打的茶
120	TARGET-0055	OCR-00701	0.3	丛人装L祝放 VLDG楊港
120	TARGET-0055	OCR-00702	0.3	国片力保寺祝续J物
120	TARGET-0055	OCR-00703	0.5	或者说好物分享啊
130	TARGET-0056	OCR-00704	0.3	小红书
130	TARGET-0056	OCR-00705	0.5	人类最强编导
130	TARGET-0056	OCR-00706	0.3	不要妄想用问早的的
130	TARGET-0056	OCR-00707	0.3	1P型
130	TARGET-0056	OCR-00708	0.3	VS
130	TARGET-0056	OCR-00709	0.3	內容
130	TARGET-0056	OCR-00710	0.5	博王
130	TARGET-0056	OCR-00711	0.3	3.千K1P医化3
130	TARGET-0056	OCR-00712	0.3	适合臻人、音
130	TARGET-0056	OCR-00713	0.3	作品血見的
130	TARGET-0056	OCR-00714	0.3	以物份/果后應瓜极店，数非了还如了商过生圍物。S.
130	TARGET-0056	OCR-00715	0.3	能J的
130	TARGET-0056	OCR-00716	0.3	英上装b祝杂 VLoG
130	TARGET-0056	OCR-00717	0.3	同詳毹捉犒账昜凋樦的视烦呢
139.713	TARGET-0057	OCR-00718	0.3	小红书
139.713	TARGET-0057	OCR-00719	0.5	人类最强编导
139.713	TARGET-0057	OCR-00720	0.3	不要支
139.713	TARGET-0057	OCR-00721	0.3	得流量
139.713	TARGET-0057	OCR-00722	0.3	火源独性色容
139.713	TARGET-0057	OCR-00723	0.3	卻护說化
139.713	TARGET-0057	OCR-00724	0.3	7.人公能打鈴
139.713	TARGET-0057	OCR-00725	0.3	服創意
139.713	TARGET-0057	OCR-00726	0.3	3.千419
139.713	TARGET-0057	OCR-00727	0.3	Skas/身
139.713	TARGET-0057	OCR-00728	1	我们下期再见
